freeze OK t1=5ae1bdb0e71a all=0eeb421b90d4 engine={'engine_image': 'quantconnect/lean@sha256:dc84a683464681b2e6c9579bc7655e16d4802380367c77004e40a6a504088bd7', 'lean_cli': 'lean 1.0.227', 'git_rev': 'b11f5d122f97867cc5ed6d1c49ddee57e4628667'}
jobs=2869 workers=6
[1749/2869] BANK2_BL-09_half_up__T_a_exec-calc_s_cross_-today__input_-adjust_rsi_ex-cross_rsi_sm-simple_same_b-allowe_warmup-strict: ok fills=217 (40.2s)
[1750/2869] BANK2_BL-09_half_up__T_a_exec-calc_s_cross_-both_d_input_-raw_rsi_ex-cross_rsi_sm-simple_same_b-allowe_warmup-strict: ok fills=228 (39.4s)
[1751/2869] BANK2_BL-09_half_up__T_a_exec-calc_s_cross_-today__input_-raw_rsi_ex-cross_rsi_sm-simple_same_b-wait_b_warmup-strict: ok fills=228 (38.0s)
[1752/2869] BANK2_BL-09_half_up__T_a_exec-set_ho_cross_-today__input_-adjust_rsi_ex-cross_rsi_sm-simple_same_b-allowe_warmup-strict: exit=1 fills=None (7.0s)
[1753/2869] BANK2_BL-09_half_up__T_a_exec-calc_s_cross_-both_d_input_-adjust_rsi_ex-cross_rsi_sm-simple_same_b-wait_b_warmup-strict: ok fills=217 (41.2s)
[1754/2869] BANK2_BL-09_half_up__T_a_exec-calc_s_cross_-both_d_input_-raw_rsi_ex-cross_rsi_sm-simple_same_b-wait_b_warmup-strict: ok fills=228 (41.7s)
[1755/2869] BANK2_BL-09_half_up__T_a_exec-calc_s_cross_-today__input_-adjust_rsi_ex-cross_rsi_sm-simple_same_b-wait_b_warmup-strict: ok fills=217 (42.0s)
[1756/2869] BANK2_BL-09_half_up__T_a_exec-set_ho_cross_-both_d_input_-adjust_rsi_ex-cross_rsi_sm-simple_same_b-allowe_warmup-strict: ok fills=217 (42.0s)
[1757/2869] BANK2_BL-09_half_up__T_a_exec-set_ho_cross_-today__input_-raw_rsi_ex-cross_rsi_sm-simple_same_b-allowe_warmup-strict: ok fills=228 (37.7s)
[1758/2869] BANK2_BL-09_half_up__T_a_exec-set_ho_cross_-both_d_input_-raw_rsi_ex-cross_rsi_sm-simple_same_b-allowe_warmup-strict: ok fills=228 (37.9s)
[1759/2869] BANK2_BL-09_half_up__T_a_exec-set_ho_cross_-both_d_input_-raw_rsi_ex-cross_rsi_sm-simple_same_b-wait_b_warmup-strict: ok fills=228 (36.3s)
[1760/2869] BANK2_BL-09_half_up__T_a_exec-set_ho_cross_-both_d_input_-adjust_rsi_ex-cross_rsi_sm-simple_same_b-wait_b_warmup-strict: ok fills=217 (39.1s)
[1761/2869] BANK2_BL-09_half_up__T_a_exec-set_ho_cross_-today__input_-raw_rsi_ex-cross_rsi_sm-simple_same_b-wait_b_warmup-strict: ok fills=228 (37.9s)
[1762/2869] BANK2_BL-09_half_up__T_a_exec-set_ho_cross_-today__input_-adjust_rsi_ex-cross_rsi_sm-simple_same_b-wait_b_warmup-strict: ok fills=217 (40.8s)
[1763/2869] BANK2_BL-09_half_up__T_a_exec-calc_s_cross_-today__input_-adjust_rsi_ex-cross_rsi_sm-simple_same_b-allowe_warmup-ready_: ok fills=209 (41.0s)
[1764/2869] BANK2_BL-09_half_up__T_a_exec-calc_s_cross_-both_d_input_-adjust_rsi_ex-cross_rsi_sm-simple_same_b-allowe_warmup-ready_: ok fills=209 (42.3s)
[1765/2869] BANK2_BL-09_half_up__T_a_exec-calc_s_cross_-both_d_input_-raw_rsi_ex-cross_rsi_sm-simple_same_b-allowe_warmup-ready_: ok fills=220 (42.0s)
[1766/2869] BANK2_BL-09_half_up__T_a_exec-calc_s_cross_-both_d_input_-adjust_rsi_ex-cross_rsi_sm-simple_same_b-wait_b_warmup-ready_: ok fills=209 (44.9s)
[1767/2869] BANK2_BL-09_half_up__T_a_exec-calc_s_cross_-today__input_-raw_rsi_ex-cross_rsi_sm-simple_same_b-allowe_warmup-ready_: ok fills=220 (46.8s)
[1768/2869] BANK2_BL-09_half_up__T_a_exec-calc_s_cross_-today__input_-adjust_rsi_ex-cross_rsi_sm-simple_same_b-wait_b_warmup-ready_: ok fills=209 (45.5s)
[1769/2869] BANK2_BL-09_half_up__T_a_exec-calc_s_cross_-both_d_input_-raw_rsi_ex-cross_rsi_sm-simple_same_b-wait_b_warmup-ready_: ok fills=220 (39.5s)
[1770/2869] BANK2_BL-09_half_up__T_a_exec-set_ho_cross_-both_d_input_-adjust_rsi_ex-cross_rsi_sm-simple_same_b-allowe_warmup-ready_: ok fills=209 (37.3s)
[1771/2869] BANK2_BL-09_half_up__T_a_exec-calc_s_cross_-today__input_-raw_rsi_ex-cross_rsi_sm-simple_same_b-wait_b_warmup-ready_: ok fills=220 (40.2s)
[1772/2869] BANK2_BL-09_half_up__T_a_exec-set_ho_cross_-both_d_input_-raw_rsi_ex-cross_rsi_sm-simple_same_b-allowe_warmup-ready_: ok fills=220 (38.5s)
[1773/2869] BANK2_BL-09_half_up__T_a_exec-set_ho_cross_-today__input_-raw_rsi_ex-cross_rsi_sm-simple_same_b-allowe_warmup-ready_: ok fills=220 (38.2s)
[1774/2869] BANK2_ER-01_R1__ref: cached
[1775/2869] BANK2_BL-09_half_up__T_a_exec-set_ho_cross_-today__input_-adjust_rsi_ex-cross_rsi_sm-simple_same_b-allowe_warmup-ready_: ok fills=209 (40.6s)
[1776/2869] BANK2_BL-09_half_up__T_a_exec-set_ho_cross_-both_d_input_-adjust_rsi_ex-cross_rsi_sm-simple_same_b-wait_b_warmup-ready_: ok fills=209 (44.9s)
[1777/2869] BANK2_BL-09_half_up__T_a_exec-set_ho_cross_-both_d_input_-raw_rsi_ex-cross_rsi_sm-simple_same_b-wait_b_warmup-ready_: ok fills=220 (45.5s)
[1778/2869] BANK2_BL-09_half_up__T_a_exec-set_ho_cross_-today__input_-adjust_rsi_ex-cross_rsi_sm-simple_same_b-wait_b_warmup-ready_: ok fills=209 (47.5s)
[1779/2869] BANK2_BL-09_half_up__T_a_exec-set_ho_cross_-today__input_-raw_rsi_ex-cross_rsi_sm-simple_same_b-wait_b_warmup-ready_: ok fills=220 (43.6s)
[1780/2869] BANK2_ER-01_R1__T_cross_-both_d_input_-adjust_same_b-wait_b_warmup-strict: ok fills=187 (42.8s)
[1781/2869] BANK2_ER-01_R1__T_cross_-today__input_-adjust_same_b-allowe_warmup-strict: ok fills=190 (43.4s)
[1782/2869] BANK2_ER-01_R1__T_cross_-today__input_-adjust_same_b-wait_b_warmup-strict: ok fills=186 (35.4s)
[1783/2869] BANK2_ER-01_R1__T_cross_-both_d_input_-raw_same_b-allowe_warmup-strict: ok fills=189 (35.9s)
[1784/2869] BANK2_ER-01_R1__T_cross_-both_d_input_-raw_same_b-wait_b_warmup-strict: ok fills=187 (37.1s)
[1785/2869] BANK2_ER-01_R1__T_cross_-today__input_-raw_same_b-wait_b_warmup-strict: ok fills=187 (35.0s)
[1786/2869] BANK2_ER-01_R1__T_cross_-today__input_-raw_same_b-allowe_warmup-strict: ok fills=189 (38.9s)
[1787/2869] BANK2_ER-01_R1__T_cross_-both_d_input_-adjust_same_b-allowe_warmup-ready_: ok fills=175 (38.8s)
[1788/2869] BANK2_ER-01_R1__T_cross_-both_d_input_-adjust_same_b-wait_b_warmup-ready_: ok fills=171 (44.0s)
[1789/2869] BANK2_ER-01_R1__T_cross_-today__input_-adjust_same_b-allowe_warmup-ready_: ok fills=174 (42.1s)
[1790/2869] BANK2_ER-01_R1__OAT_rsi_smoothing-simple: cached
[1791/2869] BANK2_ER-01_R1__OAT_rsi_exit-cross: cached
[1792/2869] BANK2_ER-01_R1__OAT_a_exec-set_holdings: cached
[1793/2869] BANK2_ER-01_R1__T_cross_-today__input_-adjust_same_b-wait_b_warmup-ready_: ok fills=170 (43.8s)
[1794/2869] BANK2_ER-01_R2__ref: cached
[1795/2869] BANK2_ER-01_R1__T_cross_-both_d_input_-raw_same_b-allowe_warmup-ready_: ok fills=173 (42.8s)
[1796/2869] BANK2_ER-01_R1__T_cross_-both_d_input_-raw_same_b-wait_b_warmup-ready_: ok fills=171 (42.0s)
[1797/2869] BANK2_ER-01_R1__T_cross_-today__input_-raw_same_b-allowe_warmup-ready_: ok fills=173 (43.5s)
[1798/2869] BANK2_ER-01_R1__SPOT_all_excluded_off: ok fills=191 (36.9s)
[1799/2869] BANK2_ER-01_R1__T_cross_-today__input_-raw_same_b-wait_b_warmup-ready_: ok fills=171 (39.0s)
[1800/2869] BANK2_ER-01_R2__T_cross_-both_d_input_-adjust_same_b-wait_b_warmup-strict: ok fills=185 (39.1s)
[1801/2869] BANK2_ER-01_R2__T_cross_-today__input_-adjust_same_b-allowe_warmup-strict: ok fills=193 (39.1s)
[1802/2869] BANK2_ER-01_R2__T_cross_-today__input_-adjust_same_b-wait_b_warmup-strict: ok fills=185 (36.3s)
[1803/2869] BANK2_ER-01_R2__T_cross_-both_d_input_-raw_same_b-allowe_warmup-strict: ok fills=188 (38.7s)
[1804/2869] BANK2_ER-01_R2__T_cross_-both_d_input_-raw_same_b-wait_b_warmup-strict: ok fills=182 (43.7s)
[1805/2869] BANK2_ER-01_R2__T_cross_-today__input_-raw_same_b-allowe_warmup-strict: ok fills=188 (43.1s)
[1806/2869] BANK2_ER-01_R2__T_cross_-both_d_input_-adjust_same_b-allowe_warmup-ready_: ok fills=175 (41.5s)
[1807/2869] BANK2_ER-01_R2__T_cross_-today__input_-raw_same_b-wait_b_warmup-strict: ok fills=183 (44.3s)
[1808/2869] BANK2_ER-01_R2__T_cross_-today__input_-adjust_same_b-wait_b_warmup-ready_: exit=1 fills=None (7.3s)
[1809/2869] BANK2_ER-01_R2__T_cross_-both_d_input_-adjust_same_b-wait_b_warmup-ready_: ok fills=169 (44.3s)
[1810/2869] BANK2_ER-01_R2__OAT_rsi_smoothing-simple: cached
[1811/2869] BANK2_ER-01_R2__OAT_rsi_exit-cross: cached
[1812/2869] BANK2_ER-01_R2__OAT_a_exec-set_holdings: cached
[1813/2869] BANK2_ER-01_R2__T_cross_-today__input_-adjust_same_b-allowe_warmup-ready_: ok fills=175 (42.8s)
[1814/2869] BANK2_ER-01_R3__ref: cached
[1815/2869] BANK2_ER-01_R2__SPOT_all_excluded_off: exit=1 fills=None (4.3s)
[1816/2869] BANK2_ER-01_R2__T_cross_-both_d_input_-raw_same_b-allowe_warmup-ready_: ok fills=172 (40.2s)
[1817/2869] BANK2_ER-01_R2__T_cross_-both_d_input_-raw_same_b-wait_b_warmup-ready_: ok fills=166 (39.2s)
[1818/2869] BANK2_ER-01_R2__T_cross_-today__input_-raw_same_b-allowe_warmup-ready_: ok fills=172 (43.5s)
[1819/2869] BANK2_ER-01_R2__T_cross_-today__input_-raw_same_b-wait_b_warmup-ready_: ok fills=167 (43.0s)
[1820/2869] BANK2_ER-01_R3__T_cross_-both_d_input_-adjust_same_b-wait_b_warmup-strict: ok fills=162 (46.1s)
[1821/2869] BANK2_ER-01_R3__T_cross_-both_d_input_-raw_same_b-wait_b_warmup-strict: exit=1 fills=None (7.9s)
[1822/2869] BANK2_ER-01_R3__T_cross_-today__input_-adjust_same_b-allowe_warmup-strict: ok fills=166 (46.7s)
[1823/2869] BANK2_ER-01_R3__T_cross_-today__input_-adjust_same_b-wait_b_warmup-strict: ok fills=162 (42.9s)
[1824/2869] BANK2_ER-01_R3__T_cross_-both_d_input_-raw_same_b-allowe_warmup-strict: ok fills=156 (41.5s)
[1825/2869] BANK2_ER-01_R3__T_cross_-today__input_-raw_same_b-allowe_warmup-strict: ok fills=156 (38.7s)
[1826/2869] BANK2_ER-01_R3__T_cross_-today__input_-raw_same_b-wait_b_warmup-strict: ok fills=154 (39.2s)
[1827/2869] BANK2_ER-01_R3__T_cross_-both_d_input_-adjust_same_b-allowe_warmup-ready_: ok fills=152 (43.4s)
[1828/2869] BANK2_ER-01_R3__T_cross_-both_d_input_-adjust_same_b-wait_b_warmup-ready_: ok fills=148 (46.2s)
[1829/2869] BANK2_ER-01_R3__T_cross_-today__input_-adjust_same_b-allowe_warmup-ready_: ok fills=152 (48.0s)
[1830/2869] BANK2_ER-01_R3__OAT_rsi_smoothing-simple: cached
[1831/2869] BANK2_ER-01_R3__OAT_rsi_exit-cross: cached
[1832/2869] BANK2_ER-01_R3__OAT_a_exec-set_holdings: cached
[1833/2869] BANK2_ER-01_R3__T_cross_-today__input_-adjust_same_b-wait_b_warmup-ready_: ok fills=148 (47.1s)
[1834/2869] BANK2_ER-01_R4__ref: cached
[1835/2869] BANK2_ER-01_R3__T_cross_-both_d_input_-raw_same_b-allowe_warmup-ready_: ok fills=142 (45.1s)
[1836/2869] BANK2_ER-01_R3__T_cross_-both_d_input_-raw_same_b-wait_b_warmup-ready_: ok fills=140 (41.0s)
[1837/2869] BANK2_ER-01_R3__T_cross_-today__input_-raw_same_b-allowe_warmup-ready_: ok fills=142 (40.9s)
[1838/2869] BANK2_ER-01_R3__T_cross_-today__input_-raw_same_b-wait_b_warmup-ready_: ok fills=140 (40.6s)
[1839/2869] BANK2_ER-01_R3__SPOT_all_excluded_off: ok fills=166 (40.9s)
[1840/2869] BANK2_ER-01_R4__T_cross_-both_d_input_-adjust_same_b-wait_b_warmup-strict: ok fills=162 (41.0s)
[1841/2869] BANK2_ER-01_R4__T_cross_-today__input_-adjust_same_b-allowe_warmup-strict: ok fills=166 (40.0s)
[1842/2869] BANK2_ER-01_R4__T_cross_-today__input_-adjust_same_b-wait_b_warmup-strict: ok fills=162 (42.0s)
[1843/2869] BANK2_ER-01_R4__T_cross_-both_d_input_-raw_same_b-allowe_warmup-strict: ok fills=156 (42.3s)
[1844/2869] BANK2_ER-01_R4__T_cross_-both_d_input_-raw_same_b-wait_b_warmup-strict: ok fills=154 (47.4s)
[1845/2869] BANK2_ER-01_R4__T_cross_-today__input_-raw_same_b-allowe_warmup-strict: ok fills=156 (40.3s)
[1846/2869] BANK2_ER-01_R4__T_cross_-today__input_-raw_same_b-wait_b_warmup-strict: ok fills=154 (40.7s)
[1847/2869] BANK2_ER-01_R4__T_cross_-both_d_input_-adjust_same_b-allowe_warmup-ready_: ok fills=152 (41.3s)
[1848/2869] BANK2_ER-01_R4__T_cross_-both_d_input_-adjust_same_b-wait_b_warmup-ready_: ok fills=148 (38.8s)
[1849/2869] BANK2_ER-01_R4__T_cross_-today__input_-adjust_same_b-allowe_warmup-ready_: ok fills=152 (37.1s)
[1850/2869] BANK2_ER-01_R4__OAT_rsi_smoothing-simple: cached
[1851/2869] BANK2_ER-01_R4__OAT_rsi_exit-cross: cached
[1852/2869] BANK2_ER-01_R4__OAT_a_exec-set_holdings: cached
[1853/2869] BANK2_ER-01_R4__T_cross_-today__input_-adjust_same_b-wait_b_warmup-ready_: ok fills=148 (41.9s)
[1854/2869] BANK2_ER-01_R5__ref: cached
[1855/2869] BANK2_ER-01_R4__T_cross_-both_d_input_-raw_same_b-allowe_warmup-ready_: ok fills=142 (44.4s)
[1856/2869] BANK2_ER-01_R4__T_cross_-today__input_-raw_same_b-allowe_warmup-ready_: ok fills=142 (42.7s)
[1857/2869] BANK2_ER-01_R4__T_cross_-both_d_input_-raw_same_b-wait_b_warmup-ready_: ok fills=140 (44.7s)
[1858/2869] BANK2_ER-01_R4__T_cross_-today__input_-raw_same_b-wait_b_warmup-ready_: ok fills=140 (44.1s)
[1859/2869] BANK2_ER-01_R4__SPOT_all_excluded_off: ok fills=166 (43.0s)
[1860/2869] BANK2_ER-01_R5__T_cross_-both_d_input_-adjust_same_b-wait_b_warmup-strict: ok fills=187 (41.5s)
[1861/2869] BANK2_ER-01_R5__T_cross_-today__input_-adjust_same_b-wait_b_warmup-strict: ok fills=187 (38.1s)
[1862/2869] BANK2_ER-01_R5__T_cross_-today__input_-adjust_same_b-allowe_warmup-strict: ok fills=193 (39.5s)
[1863/2869] BANK2_ER-01_R5__T_cross_-both_d_input_-raw_same_b-allowe_warmup-strict: ok fills=191 (39.3s)
[1864/2869] BANK2_ER-01_R5__T_cross_-both_d_input_-raw_same_b-wait_b_warmup-strict: ok fills=187 (40.3s)
[1865/2869] BANK2_ER-01_R5__T_cross_-today__input_-raw_same_b-allowe_warmup-strict: ok fills=191 (40.2s)
[1866/2869] BANK2_ER-01_R5__T_cross_-today__input_-raw_same_b-wait_b_warmup-strict: ok fills=187 (43.2s)
[1867/2869] BANK2_ER-01_R5__T_cross_-both_d_input_-adjust_same_b-allowe_warmup-ready_: ok fills=175 (41.8s)
[1868/2869] BANK2_ER-01_R5__T_cross_-today__input_-adjust_same_b-allowe_warmup-ready_: ok fills=175 (41.2s)
[1869/2869] BANK2_ER-01_R5__T_cross_-both_d_input_-adjust_same_b-wait_b_warmup-ready_: ok fills=171 (45.6s)
[1870/2869] BANK2_ER-01_R5__OAT_rsi_smoothing-simple: cached
[1871/2869] BANK2_ER-01_R5__OAT_rsi_exit-cross: cached
[1872/2869] BANK2_ER-01_R5__OAT_a_exec-set_holdings: cached
[1873/2869] BANK2_ER-01_R5__T_cross_-today__input_-adjust_same_b-wait_b_warmup-ready_: ok fills=171 (41.2s)
[1874/2869] BANK2_ER-01_R6__ref: cached
[1875/2869] BANK2_ER-01_R5__T_cross_-both_d_input_-raw_same_b-allowe_warmup-ready_: ok fills=175 (41.2s)
[1876/2869] BANK2_ER-01_R5__T_cross_-both_d_input_-raw_same_b-wait_b_warmup-ready_: ok fills=171 (39.7s)
[1877/2869] BANK2_ER-01_R5__T_cross_-today__input_-raw_same_b-allowe_warmup-ready_: ok fills=175 (43.8s)
[1878/2869] BANK2_ER-01_R5__T_cross_-today__input_-raw_same_b-wait_b_warmup-ready_: ok fills=171 (45.3s)
[1879/2869] BANK2_ER-01_R5__SPOT_all_excluded_off: ok fills=193 (44.3s)
[1880/2869] BANK2_ER-01_R6__T_cross_-both_d_input_-adjust_same_b-wait_b_warmup-strict: ok fills=168 (46.8s)
[1881/2869] BANK2_ER-01_R6__T_cross_-today__input_-adjust_same_b-allowe_warmup-strict: ok fills=172 (46.1s)
[1882/2869] BANK2_ER-01_R6__T_cross_-today__input_-adjust_same_b-wait_b_warmup-strict: ok fills=168 (44.6s)
[1883/2869] BANK2_ER-01_R6__T_cross_-both_d_input_-raw_same_b-allowe_warmup-strict: ok fills=164 (39.3s)
[1884/2869] BANK2_ER-01_R6__T_cross_-both_d_input_-raw_same_b-wait_b_warmup-strict: ok fills=162 (38.8s)
[1885/2869] BANK2_ER-01_R6__T_cross_-today__input_-raw_same_b-allowe_warmup-strict: ok fills=164 (40.4s)
[1886/2869] BANK2_ER-01_R6__T_cross_-today__input_-raw_same_b-wait_b_warmup-strict: ok fills=162 (43.8s)
[1887/2869] BANK2_ER-01_R6__T_cross_-both_d_input_-raw_same_b-allowe_warmup-ready_: exit=1 fills=None (8.4s)
[1888/2869] BANK2_ER-01_R6__T_cross_-both_d_input_-adjust_same_b-allowe_warmup-ready_: ok fills=158 (44.4s)
[1889/2869] BANK2_ER-01_R6__T_cross_-both_d_input_-adjust_same_b-wait_b_warmup-ready_: ok fills=154 (47.7s)
[1890/2869] BANK2_ER-01_R6__OAT_rsi_smoothing-simple: cached
[1891/2869] BANK2_ER-01_R6__OAT_rsi_exit-cross: cached
[1892/2869] BANK2_ER-01_R6__OAT_a_exec-set_holdings: cached
[1893/2869] BANK2_ER-01_R6__T_cross_-today__input_-adjust_same_b-allowe_warmup-ready_: ok fills=158 (45.9s)
[1894/2869] BANK2_OM-B_private__ref: cached
[1895/2869] BANK2_OM-B_private__T_cross_-both_d_input_-adjust_rsi_ex-level_rsi_sm-wilder_same_b-allowe_warmup-ready_: cached
[1896/2869] BANK2_OM-B_private__T_cross_-both_d_input_-adjust_rsi_ex-level_rsi_sm-wilder_same_b-wait_b_warmup-strict: cached
[1897/2869] BANK2_OM-B_private__T_cross_-both_d_input_-adjust_rsi_ex-level_rsi_sm-wilder_same_b-wait_b_warmup-ready_: cached
[1898/2869] BANK2_OM-B_private__T_cross_-both_d_input_-adjust_rsi_ex-level_rsi_sm-simple_same_b-allowe_warmup-strict: cached
[1899/2869] BANK2_OM-B_private__T_cross_-both_d_input_-adjust_rsi_ex-level_rsi_sm-simple_same_b-allowe_warmup-ready_: cached
[1900/2869] BANK2_OM-B_private__T_cross_-both_d_input_-adjust_rsi_ex-level_rsi_sm-simple_same_b-wait_b_warmup-strict: cached
[1901/2869] BANK2_OM-B_private__T_cross_-both_d_input_-adjust_rsi_ex-level_rsi_sm-simple_same_b-wait_b_warmup-ready_: cached
[1902/2869] BANK2_OM-B_private__T_cross_-both_d_input_-adjust_rsi_ex-cross_rsi_sm-wilder_same_b-allowe_warmup-strict: cached
[1903/2869] BANK2_OM-B_private__T_cross_-both_d_input_-adjust_rsi_ex-cross_rsi_sm-wilder_same_b-allowe_warmup-ready_: cached
[1904/2869] BANK2_OM-B_private__T_cross_-both_d_input_-adjust_rsi_ex-cross_rsi_sm-wilder_same_b-wait_b_warmup-strict: cached
[1905/2869] BANK2_OM-B_private__T_cross_-both_d_input_-adjust_rsi_ex-cross_rsi_sm-wilder_same_b-wait_b_warmup-ready_: cached
[1906/2869] BANK2_OM-B_private__T_cross_-both_d_input_-adjust_rsi_ex-cross_rsi_sm-simple_same_b-allowe_warmup-strict: cached
[1907/2869] BANK2_OM-B_private__T_cross_-both_d_input_-adjust_rsi_ex-cross_rsi_sm-simple_same_b-allowe_warmup-ready_: cached
[1908/2869] BANK2_OM-B_private__T_cross_-both_d_input_-adjust_rsi_ex-cross_rsi_sm-simple_same_b-wait_b_warmup-strict: cached
[1909/2869] BANK2_OM-B_private__T_cross_-both_d_input_-adjust_rsi_ex-cross_rsi_sm-simple_same_b-wait_b_warmup-ready_: cached
[1910/2869] BANK2_OM-B_private__T_cross_-both_d_input_-raw_rsi_ex-level_rsi_sm-wilder_same_b-allowe_warmup-strict: cached
[1911/2869] BANK2_OM-B_private__T_cross_-both_d_input_-raw_rsi_ex-level_rsi_sm-wilder_same_b-allowe_warmup-ready_: cached
[1912/2869] BANK2_OM-B_private__T_cross_-both_d_input_-raw_rsi_ex-level_rsi_sm-wilder_same_b-wait_b_warmup-strict: cached
[1913/2869] BANK2_OM-B_private__T_cross_-both_d_input_-raw_rsi_ex-level_rsi_sm-wilder_same_b-wait_b_warmup-ready_: cached
[1914/2869] BANK2_OM-B_private__T_cross_-both_d_input_-raw_rsi_ex-level_rsi_sm-simple_same_b-allowe_warmup-strict: cached
[1915/2869] BANK2_OM-B_private__T_cross_-both_d_input_-raw_rsi_ex-level_rsi_sm-simple_same_b-allowe_warmup-ready_: cached
[1916/2869] BANK2_OM-B_private__T_cross_-both_d_input_-raw_rsi_ex-level_rsi_sm-simple_same_b-wait_b_warmup-strict: cached
[1917/2869] BANK2_OM-B_private__T_cross_-both_d_input_-raw_rsi_ex-level_rsi_sm-simple_same_b-wait_b_warmup-ready_: cached
[1918/2869] BANK2_OM-B_private__T_cross_-both_d_input_-raw_rsi_ex-cross_rsi_sm-wilder_same_b-allowe_warmup-strict: cached
[1919/2869] BANK2_OM-B_private__T_cross_-both_d_input_-raw_rsi_ex-cross_rsi_sm-wilder_same_b-allowe_warmup-ready_: cached
[1920/2869] BANK2_OM-B_private__T_cross_-both_d_input_-raw_rsi_ex-cross_rsi_sm-wilder_same_b-wait_b_warmup-strict: cached
[1921/2869] BANK2_OM-B_private__T_cross_-both_d_input_-raw_rsi_ex-cross_rsi_sm-wilder_same_b-wait_b_warmup-ready_: cached
[1922/2869] BANK2_OM-B_private__T_cross_-both_d_input_-raw_rsi_ex-cross_rsi_sm-simple_same_b-allowe_warmup-strict: cached
[1923/2869] BANK2_OM-B_private__T_cross_-both_d_input_-raw_rsi_ex-cross_rsi_sm-simple_same_b-allowe_warmup-ready_: cached
[1924/2869] BANK2_OM-B_private__T_cross_-both_d_input_-raw_rsi_ex-cross_rsi_sm-simple_same_b-wait_b_warmup-strict: cached
[1925/2869] BANK2_OM-B_private__T_cross_-both_d_input_-raw_rsi_ex-cross_rsi_sm-simple_same_b-wait_b_warmup-ready_: cached
[1926/2869] BANK2_OM-B_private__T_cross_-today__input_-adjust_rsi_ex-level_rsi_sm-wilder_same_b-allowe_warmup-strict: cached
[1927/2869] BANK2_OM-B_private__T_cross_-today__input_-adjust_rsi_ex-level_rsi_sm-wilder_same_b-allowe_warmup-ready_: cached
[1928/2869] BANK2_OM-B_private__T_cross_-today__input_-adjust_rsi_ex-level_rsi_sm-wilder_same_b-wait_b_warmup-strict: cached
[1929/2869] BANK2_OM-B_private__T_cross_-today__input_-adjust_rsi_ex-level_rsi_sm-wilder_same_b-wait_b_warmup-ready_: cached
[1930/2869] BANK2_OM-B_private__T_cross_-today__input_-adjust_rsi_ex-level_rsi_sm-simple_same_b-allowe_warmup-strict: cached
[1931/2869] BANK2_OM-B_private__T_cross_-today__input_-adjust_rsi_ex-level_rsi_sm-simple_same_b-allowe_warmup-ready_: cached
[1932/2869] BANK2_OM-B_private__T_cross_-today__input_-adjust_rsi_ex-level_rsi_sm-simple_same_b-wait_b_warmup-strict: cached
[1933/2869] BANK2_OM-B_private__T_cross_-today__input_-adjust_rsi_ex-level_rsi_sm-simple_same_b-wait_b_warmup-ready_: cached
[1934/2869] BANK2_OM-B_private__T_cross_-today__input_-adjust_rsi_ex-cross_rsi_sm-wilder_same_b-allowe_warmup-strict: cached
[1935/2869] BANK2_OM-B_private__T_cross_-today__input_-adjust_rsi_ex-cross_rsi_sm-wilder_same_b-allowe_warmup-ready_: cached
[1936/2869] BANK2_OM-B_private__T_cross_-today__input_-adjust_rsi_ex-cross_rsi_sm-wilder_same_b-wait_b_warmup-strict: cached
[1937/2869] BANK2_OM-B_private__T_cross_-today__input_-adjust_rsi_ex-cross_rsi_sm-wilder_same_b-wait_b_warmup-ready_: cached
[1938/2869] BANK2_OM-B_private__T_cross_-today__input_-adjust_rsi_ex-cross_rsi_sm-simple_same_b-allowe_warmup-strict: cached
[1939/2869] BANK2_OM-B_private__T_cross_-today__input_-adjust_rsi_ex-cross_rsi_sm-simple_same_b-allowe_warmup-ready_: cached
[1940/2869] BANK2_OM-B_private__T_cross_-today__input_-adjust_rsi_ex-cross_rsi_sm-simple_same_b-wait_b_warmup-strict: cached
[1941/2869] BANK2_OM-B_private__T_cross_-today__input_-adjust_rsi_ex-cross_rsi_sm-simple_same_b-wait_b_warmup-ready_: cached
[1942/2869] BANK2_OM-B_private__T_cross_-today__input_-raw_rsi_ex-level_rsi_sm-wilder_same_b-allowe_warmup-strict: cached
[1943/2869] BANK2_OM-B_private__T_cross_-today__input_-raw_rsi_ex-level_rsi_sm-wilder_same_b-allowe_warmup-ready_: cached
[1944/2869] BANK2_OM-B_private__T_cross_-today__input_-raw_rsi_ex-level_rsi_sm-wilder_same_b-wait_b_warmup-strict: cached
[1945/2869] BANK2_OM-B_private__T_cross_-today__input_-raw_rsi_ex-level_rsi_sm-wilder_same_b-wait_b_warmup-ready_: cached
[1946/2869] BANK2_OM-B_private__T_cross_-today__input_-raw_rsi_ex-level_rsi_sm-simple_same_b-allowe_warmup-strict: cached
[1947/2869] BANK2_OM-B_private__T_cross_-today__input_-raw_rsi_ex-level_rsi_sm-simple_same_b-allowe_warmup-ready_: cached
[1948/2869] BANK2_OM-B_private__T_cross_-today__input_-raw_rsi_ex-level_rsi_sm-simple_same_b-wait_b_warmup-strict: cached
[1949/2869] BANK2_OM-B_private__T_cross_-today__input_-raw_rsi_ex-level_rsi_sm-simple_same_b-wait_b_warmup-ready_: cached
[1950/2869] BANK2_OM-B_private__T_cross_-today__input_-raw_rsi_ex-cross_rsi_sm-wilder_same_b-allowe_warmup-strict: cached
[1951/2869] BANK2_OM-B_private__T_cross_-today__input_-raw_rsi_ex-cross_rsi_sm-wilder_same_b-allowe_warmup-ready_: cached
